10
275  105 0.000336966
285  105 0.000228655
295  105 4.8138e-05
305  105 4.21207e-05
315  105 4.8138e-05
325  105 1.20345e-05
335  105 2.4069e-05
345  105 1.20345e-05
355  105 6.01725e-06
5  115 1.80517e-05
15  115 6.01725e-06
35  115 6.01725e-06
45  115 1.20345e-05
55  115 1.20345e-05
65  115 1.80517e-05
75  115 3.61035e-05
85  115 0.000156448
95  115 0.000361035
105  115 0.000475362
115  115 0.000361035
125  115 0.000186535
135  115 0.000132379
145  115 8.42414e-05
155  115 5.41552e-05
165  115 3.61035e-05
175  115 4.8138e-05
185  115 4.8138e-05
195  115 6.01725e-05
205  115 8.42414e-05
215  115 7.82242e-05
225  115 0.00010831
235  115 0.000120345
245  115 0.000156448
255  115 0.000270776
265  115 0.000312897
275  115 0.000342983
285  115 0.000355017
295  115 0.000276793
305  115 0.000186535
315  115 5.41552e-05
325  115 3.00862e-05
335  115 1.20345e-05
345  115 3.00862e-05
355  115 6.01725e-06
5  125 1.20345e-05
15  125 1.80517e-05
25  125 1.80517e-05
45  125 6.01725e-06
55  125 1.80517e-05
65  125 3.61035e-05
75  125 0.000102293
85  125 0.0001745
95  125 0.000601725
105  125 0.000836397
115  125 0.000529518
125  125 0.000276793
135  125 0.000246707
145  125 0.0001745
155  125 0.000126362
165  125 0.00010831
175  125 3.61035e-05
185  125 6.61897e-05
195  125 9.62759e-05
205  125 0.000144414
215  125 0.000168483
225  125 0.000168483
235  125 0.000300862
245  125 0.000373069
255  125 0.000385104
265  125 0.000517483
275  125 0.000565621
285  125 0.000728087
295  125 0.000812328
305  125 0.00076419
315  125 0.000258742
325  125 4.21207e-05
335  125 6.01725e-06
345  125 6.01725e-06
5  135 6.01725e-06
35  135 6.01725e-06
45  135 1.20345e-05
55  135 2.4069e-05
65  135 3.00862e-05
75  135 6.61897e-05
85  135 0.000385104
95  135 0.00103497
105  135 0.00102293
115  135 0.000704018
125  135 0.000403155
135  135 0.000222638
145  135 0.000264759
155  135 0.000198569
165  135 0.000168483
175  135 0.000132379
185  135 0.000168483
195  135 0.000198569
205  135 0.000264759
215  135 0.000385104
225  135 0.000433242
235  135 0.000493414
245  135 0.000571638
255  135 0.000631811
265  135 0.000607742
275  135 0.000992845
285  135 0.00159457
295  135 0.00228054
305  135 0.0022685
315  135 0.000355017
325  135 4.8138e-05
335  135 3.61035e-05
355  135 1.80517e-05
5  145 2.4069e-05
25  145 6.01725e-06
45  145 6.01725e-06
55  145 6.01725e-06
65  145 5.41552e-05
75  145 0.000138397
85  145 0.000794276
95  145 0.00181721
105  145 0.00148626
115  145 0.00101691
125  145 0.00065588
135  145 0.000469345
145  145 0.000469345
155  145 0.000318914
165  145 0.000324931
175  145 0.00030688
185  145 0.000367052
195  145 0.00041519
205  145 0.000475362
215  145 0.000577656
225  145 0.000758173
235  145 0.000752156
245  145 0.000740121
255  145 0.000812328
265  145 0.00107709
275  145 0.00151635
285  145 0.00285217
295  145 0.00458514
305  145 0.00268369
315  145 0.000276793
325  145 5.41552e-05
335  145 1.80517e-05
345  145 6.01725e-06
355  145 1.80517e-05
15  155 6.01725e-06
35  155 6.01725e-06
45  155 1.20345e-05
55  155 2.4069e-05
65  155 8.42414e-05
75  155 0.000433242
85  155 0.00208197
95  155 0.00299659
105  155 0.00220833
115  155 0.00134786
125  155 0.00103497
135  155 0.00065588
145  155 0.000649863
155  155 0.000613759
165  155 0.000619776
175  155 0.000547569
185  155 0.000854449
195  155 0.000944708
205  155 0.000884535
215  155 0.000980811
225  155 0.000866483
235  155 0.000800294
245  155 0.000848432
255  155 0.000974794
265  155 0.00132379
275  155 0.00246105
285  155 0.00462124
295  155 0.00532526
305  155 0.00140804
315  155 9.62759e-05
325  155 3.00862e-05
345  155 1.20345e-05
355  155 6.01725e-06
45  165 1.20345e-05
55  165 3.61035e-05
65  165 0.000150431
75  165 0.00126964
85  165 0.00353212
95  165 0.00377281
105  165 0.00226248
115  165 0.00160059
125  165 0.00113124
135  165 0.00105302
145  165 0.00100488
155  165 0.00119141
165  165 0.00122752
175  165 0.00144414
185  165 0.00169686
195  165 0.00159457
205  165 0.00152236
215  165 0.00117938
225  165 0.000974794
235  165 0.000956742
245  165 0.000794276
255  165 0.00121548
265  165 0.00185933
275  165 0.0039413
285  165 0.00654075
295  165 0.00435047
305  165 0.000698
315  165 9.62759e-05
325  165 2.4069e-05
345  165 6.01725e-06
25  175 1.20345e-05
35  175 1.20345e-05
45  175 6.01725e-06
55  175 6.01725e-05
65  175 0.000493414
75  175 0.00298455
85  175 0.00483185
95  175 0.00376078
105  175 0.00219629
115  175 0.00166076
125  175 0.00140804
135  175 0.00145617
145  175 0.0011854
155  175 0.0015344
165  175 0.00175704
175  175 0.00213612
185  175 0.00234673
195  175 0.00214816
205  175 0.00157652
215  175 0.00120947
225  175 0.00119141
235  175 0.00110116
245  175 0.00129371
255  175 0.00180517
265  175 0.00333957
275  175 0.00522297
285  175 0.00605335
295  175 0.00222638
305  175 0.000264759
315  175 3.61035e-05
345  175 6.01725e-06
25  185 6.01725e-06
35  185 1.20345e-05
45  185 2.4069e-05
55  185 0.000198569
65  185 0.00136591
75  185 0.00489804
85  185 0.005235
95  185 0.00306278
105  185 0.00194959
115  185 0.00163669
125  185 0.00141405
135  185 0.00152838
145  185 0.00151033
155  185 0.00160059
165  185 0.00210604
175  185 0.00231664
185  185 0.00220833
195  185 0.00184729
205  185 0.00128769
215  185 0.0010109
225  185 0.00119743
235  185 0.0011854
245  185 0.00156448
255  185 0.00235274
265  185 0.00373069
275  185 0.00539747
285  185 0.00413986
295  185 0.000974794
305  185 9.02587e-05
315  185 2.4069e-05
325  185 1.20345e-05
335  185 6.01725e-06
345  185 6.01725e-06
25  195 6.01725e-06
35  195 1.20345e-05
45  195 6.61897e-05
55  195 0.000349
65  195 0.00270776
75  195 0.00512068
85  195 0.00410978
95  195 0.00232266
105  195 0.00162466
115  195 0.00113726
125  195 0.00119141
135  195 0.00120345
145  195 0.00132379
155  195 0.00145617
165  195 0.00163067
175  195 0.00159457
185  195 0.00142007
195  195 0.00113124
205  195 0.000950725
215  195 0.000794276
225  195 0.000854449
235  195 0.00110116
245  195 0.00173297
255  195 0.00216019
265  195 0.00329143
275  195 0.00381493
285  195 0.00182323
295  195 0.00024069
305  195 3.00862e-05
315  195 3.61035e-05
325  195 6.01725e-06
345  195 6.01725e-06
15  205 6.01725e-06
25  205 2.4069e-05
35  205 6.01725e-06
45  205 9.62759e-05
55  205 0.00106505
65  205 0.00415792
75  205 0.00457311
85  205 0.00270174
95  205 0.00185331
105  205 0.00120345
115  205 0.00110116
125  205 0.000812328
135  205 0.000890552
145  205 0.00100488
155  205 0.000944708
165  205 0.000968777
175  205 0.000908604
185  205 0.000710035
195  205 0.00048138
205  205 0.000613759
215  205 0.000577656
225  205 0.000691983
235  205 0.000902587
245  205 0.00126362
255  205 0.00187136
265  205 0.002443
275  205 0.00225045
285  205 0.000782242
295  205 0.000102293
305  205 3.61035e-05
315  205 6.01725e-06
325  205 6.01725e-06
345  205 6.01725e-06
25  215 6.01725e-06
35  215 3.00862e-05
45  215 0.000252724
55  215 0.00261148
65  215 0.00420605
75  215 0.00241292
85  215 0.00137795
95  215 0.00113124
105  215 0.000758173
115  215 0.00058969
125  215 0.000559604
135  215 0.00048138
145  215 0.000613759
155  215 0.000595707
165  215 0.000457311
175  215 0.000463328
185  215 0.000379086
195  215 0.000300862
205  215 0.000391121
215  215 0.000312897
225  215 0.000499431
235  215 0.00076419
245  215 0.000944708
255  215 0.0013599
265  215 0.00136591
275  215 0.000758173
285  215 0.000192552
295  215 6.01725e-05
305  215 1.80517e-05
315  215 1.80517e-05
15  225 1.80517e-05
25  225 6.01725e-06
35  225 8.42414e-05
45  225 0.00120345
55  225 0.00665507
65  225 0.0045009
75  225 0.00137193
85  225 0.000848432
95  225 0.000493414
105  225 0.000493414
115  225 0.000312897
125  225 0.000276793
135  225 0.000216621
145  225 0.000198569
155  225 0.000180517
165  225 0.000180517
175  225 0.000204586
185  225 0.000156448
195  225 0.000180517
205  225 0.0001745
215  225 0.000336966
225  225 0.000312897
235  225 0.000427224
245  225 0.000553587
255  225 0.000637828
265  225 0.000740121
275  225 0.000427224
285  225 0.000150431
295  225 4.21207e-05
305  225 1.80517e-05
355  225 1.20345e-05
15  235 1.20345e-05
25  235 3.00862e-05
35  235 0.000186535
45  235 0.00131778
55  235 0.00560807
65  235 0.00492211
75  235 0.00127566
85  235 0.000595707
95  235 0.000403155
105  235 0.000288828
115  235 0.000162466
125  235 0.000138397
135  235 9.02587e-05
145  235 0.000156448
155  235 0.00010831
165  235 0.000114328
175  235 0.000102293
185  235 0.000138397
195  235 6.01725e-05
205  235 0.000120345
215  235 0.000168483
225  235 0.000270776
235  235 0.000349
245  235 0.000336966
255  235 0.000439259
265  235 0.000457311
275  235 0.000234673
285  235 0.000120345
295  235 4.21207e-05
305  235 6.01725e-06
5  245 6.01725e-06
15  245 6.01725e-06
25  245 1.80517e-05
35  245 0.000120345
45  245 0.000433242
55  245 0.00109514
65  245 0.00152236
75  245 0.000770207
85  245 0.000288828
95  245 0.000180517
105  245 0.000186535
115  245 0.000114328
125  245 7.22069e-05
135  245 7.82242e-05
145  245 9.02587e-05
155  245 4.21207e-05
165  245 4.21207e-05
175  245 8.42414e-05
185  245 6.61897e-05
195  245 6.61897e-05
205  245 0.000132379
215  245 0.000144414
225  245 0.000162466
235  245 0.000258742
245  245 0.000264759
255  245 0.000264759
265  245 0.000330948
275  245 7.22069e-05
285  245 9.02587e-05
295  245 3.00862e-05
305  245 2.4069e-05
315  245 6.01725e-06
325  245 6.01725e-06
345  245 6.01725e-06
355  245 1.80517e-05
25  255 3.61035e-05
35  255 4.8138e-05
45  255 8.42414e-05
55  255 0.000216621
65  255 0.000294845
75  255 0.000312897
85  255 0.000198569
95  255 0.000168483
105  255 0.000120345
115  255 0.000126362
125  255 0.000102293
135  255 7.22069e-05
145  255 6.61897e-05
155  255 3.00862e-05
165  255 6.01725e-05
175  255 5.41552e-05
185  255 3.00862e-05
195  255 4.8138e-05
205  255 4.21207e-05
215  255 4.8138e-05
225  255 0.00010831
235  255 0.000144414
245  255 0.000258742
255  255 0.000270776
265  255 0.000288828
275  255 0.000120345
285  255 5.41552e-05
295  255 3.61035e-05
305  255 2.4069e-05
315  255 1.80517e-05
335  255 1.20345e-05
345  255 6.01725e-06
355  255 1.80517e-05
5  265 6.01725e-06
15  265 1.20345e-05
35  265 1.80517e-05
45  265 4.8138e-05
55  265 6.01725e-05
65  265 0.00010831
75  265 0.000162466
85  265 0.000120345
95  265 9.02587e-05
105  265 6.01725e-05
115  265 4.8138e-05
125  265 5.41552e-05
135  265 1.80517e-05
145  265 6.01725e-06
155  265 1.80517e-05
165  265 4.21207e-05
175  265 1.80517e-05
185  265 4.21207e-05
195  265 3.61035e-05
205  265 4.21207e-05
215  265 3.61035e-05
225  265 6.01725e-05
235  265 0.000138397
245  265 0.000234673
255  265 0.000222638
265  265 0.000216621
275  265 9.62759e-05
285  265 7.22069e-05
295  265 3.00862e-05
305  265 4.8138e-05
315  265 1.80517e-05
325  265 1.20345e-05
335  265 1.20345e-05
345  265 6.01725e-06
355  265 6.01725e-06
5  275 6.01725e-06
15  275 1.20345e-05
25  275 6.01725e-06
35  275 1.20345e-05
45  275 6.01725e-06
55  275 6.01725e-06
65  275 5.41552e-05
75  275 0.000162466
85  275 0.000162466
95  275 0.000156448
105  275 7.82242e-05
115  275 8.42414e-05
125  275 6.01725e-05
135  275 4.21207e-05
145  275 6.01725e-05
155  275 3.00862e-05
165  275 2.4069e-05
175  275 5.41552e-05
185  275 1.80517e-05
195  275 4.21207e-05
205  275 1.80517e-05
215  275 6.01725e-06
225  275 6.01725e-05
235  275 0.00010831
245  275 0.000144414
255  275 0.000216621
265  275 0.000150431
275  275 0.000126362
285  275 7.82242e-05
295  275 3.00862e-05
305  275 3.61035e-05
315  275 3.00862e-05
325  275 3.61035e-05
335  275 6.01725e-06
345  275 1.20345e-05
355  275 1.20345e-05
5  285 1.20345e-05
15  285 6.01725e-06
25  285 1.80517e-05
35  285 6.01725e-06
55  285 2.4069e-05
65  285 3.00862e-05
75  285 0.000180517
85  285 0.00030688
95  285 0.000210604
105  285 0.00010831
115  285 3.61035e-05
125  285 7.82242e-05
135  285 9.02587e-05
145  285 4.8138e-05
155  285 2.4069e-05
165  285 6.01725e-05
175  285 6.01725e-06
185  285 1.20345e-05
195  285 1.80517e-05
205  285 2.4069e-05
215  285 3.61035e-05
225  285 5.41552e-05
235  285 7.82242e-05
245  285 0.000138397
255  285 0.000132379
265  285 0.000156448
275  285 0.000186535
285  285 0.00010831
295  285 0.000102293
305  285 9.62759e-05
315  285 8.42414e-05
325  285 4.21207e-05
335  285 3.61035e-05
345  285 2.4069e-05
5  295 6.01725e-06
15  295 6.01725e-06
25  295 6.01725e-06
35  295 6.01725e-06
45  295 1.80517e-05
55  295 1.80517e-05
65  295 3.61035e-05
75  295 0.000192552
85  295 0.000505449
95  295 0.000282811
105  295 9.62759e-05
115  295 7.82242e-05
125  295 0.000144414
135  295 0.00010831
145  295 6.01725e-05
155  295 9.62759e-05
165  295 4.8138e-05
175  295 2.4069e-05
185  295 1.80517e-05
195  295 6.01725e-06
205  295 1.20345e-05
215  295 1.80517e-05
225  295 3.00862e-05
235  295 0.00010831
245  295 7.22069e-05
255  295 8.42414e-05
265  295 0.000102293
275  295 0.000156448
285  295 0.000336966
295  295 0.00030688
305  295 0.000547569
315  295 0.000355017
325  295 0.000276793
335  295 4.21207e-05
345  295 1.20345e-05
355  295 1.20345e-05
15  305 1.20345e-05
35  305 6.01725e-06
65  305 4.8138e-05
75  305 0.000264759
85  305 0.000463328
95  305 0.000288828
105  305 0.000132379
115  305 0.000144414
125  305 0.000162466
135  305 0.000144414
145  305 0.000102293
155  305 8.42414e-05
165  305 5.41552e-05
175  305 4.21207e-05
185  305 3.00862e-05
195  305 1.80517e-05
205  305 1.20345e-05
215  305 1.80517e-05
225  305 4.8138e-05
235  305 7.82242e-05
245  305 6.61897e-05
255  305 7.22069e-05
265  305 0.00024069
275  305 0.0001745
285  305 0.000511466
295  305 0.00166678
305  305 0.00242495
315  305 0.00123354
325  305 0.000252724
335  305 3.00862e-05
345  305 1.20345e-05
355  305 1.20345e-05
5  315 6.01725e-06
15  315 6.01725e-06
55  315 1.80517e-05
65  315 6.01725e-05
75  315 0.000288828
85  315 0.00048138
95  315 0.000439259
105  315 0.000367052
115  315 0.000312897
125  315 0.000258742
135  315 0.000228655
145  315 0.000132379
155  315 6.01725e-05
165  315 7.82242e-05
175  315 4.8138e-05
185  315 1.20345e-05
195  315 2.4069e-05
205  315 3.00862e-05
215  315 3.00862e-05
225  315 4.21207e-05
235  315 2.4069e-05
245  315 4.21207e-05
255  315 0.000162466
265  315 0.000156448
275  315 0.000349
285  315 0.0012576
295  315 0.00723875
305  315 0.00819549
315  315 0.00171491
325  315 0.000138397
335  315 1.20345e-05
345  315 1.20345e-05
355  315 6.01725e-06
5  325 1.20345e-05
25  325 6.01725e-06
55  325 3.00862e-05
65  325 8.42414e-05
75  325 0.000270776
85  325 0.000698
95  325 0.00111319
105  325 0.00131176
115  325 0.000866483
125  325 0.000571638
135  325 0.000349
145  325 0.000228655
155  325 0.00010831
165  325 9.62759e-05
175  325 2.4069e-05
185  325 1.80517e-05
195  325 2.4069e-05
205  325 6.01725e-06
215  325 1.20345e-05
225  325 3.00862e-05
235  325 6.01725e-05
245  325 0.000120345
255  325 0.000204586
265  325 0.000385104
275  325 0.000800294
285  325 0.00214214
295  325 0.00994049
305  325 0.00854449
315  325 0.000890552
325  325 4.21207e-05
335  325 1.20345e-05
355  325 6.01725e-06
55  335 6.01725e-06
65  335 0.000102293
75  335 0.000427224
85  335 0.00216621
95  335 0.00538543
105  335 0.00478371
115  335 0.00216019
125  335 0.000782242
135  335 0.000499431
145  335 0.000246707
155  335 6.61897e-05
165  335 6.01725e-05
175  335 3.00862e-05
185  335 2.4069e-05
195  335 1.20345e-05
205  335 1.80517e-05
215  335 3.00862e-05
225  335 8.42414e-05
235  335 0.000114328
245  335 0.000204586
255  335 0.000342983
265  335 0.000770207
275  335 0.00152838
285  335 0.00341178
295  335 0.00979608
305  335 0.00494618
315  335 0.00030688
325  335 6.01725e-06
45  345 6.01725e-06
55  345 3.61035e-05
65  345 0.000186535
75  345 0.00167881
85  345 0.0110958
95  345 0.0185572
105  345 0.00884535
115  345 0.00294845
125  345 0.00127566
135  345 0.000613759
145  345 0.000330948
155  345 0.00010831
165  345 5.41552e-05
175  345 4.8138e-05
185  345 1.80517e-05
195  345 1.80517e-05
205  345 2.4069e-05
215  345 2.4069e-05
225  345 0.000126362
235  345 0.000156448
245  345 0.000463328
255  345 0.000746138
265  345 0.00145617
275  345 0.00347195
285  345 0.00595106
295  345 0.00846025
305  345 0.00123354
315  345 5.41552e-05
335  345 6.01725e-06
345  345 6.01725e-06
15  355 6.01725e-06
25  355 6.01725e-06
55  355 8.42414e-05
65  355 0.000848432
75  355 0.00941699
85  355 0.0295266
95  355 0.0210664
105  355 0.00772614
115  355 0.00326135
125  355 0.00152838
135  355 0.000637828
145  355 0.000168483
155  355 5.41552e-05
165  355 1.80517e-05
175  355 3.00862e-05
185  355 3.00862e-05
195  355 3.00862e-05
205  355 4.8138e-05
215  355 5.41552e-05
225  355 0.000102293
235  355 0.000246707
245  355 0.000643845
255  355 0.00127566
265  355 0.00352611
275  355 0.00615564
285  355 0.00548773
295  355 0.00198569
305  355 0.000192552
315  355 3.00862e-05
325  355 1.20345e-05
335  355 6.01725e-06
