5
212.5  32.5 2.60977e-06
232.5  32.5 2.60977e-06
227.5  37.5 2.60977e-06
247.5  37.5 2.60977e-06
202.5  42.5 2.60977e-06
207.5  42.5 2.60977e-06
212.5  42.5 2.60977e-06
272.5  42.5 2.60977e-06
197.5  47.5 2.60977e-06
222.5  47.5 2.60977e-06
232.5  47.5 2.60977e-06
237.5  47.5 2.60977e-06
247.5  47.5 2.60977e-06
187.5  52.5 2.60977e-06
197.5  52.5 2.60977e-06
217.5  52.5 7.8293e-06
277.5  52.5 2.60977e-06
282.5  52.5 2.60977e-06
202.5  57.5 5.21953e-06
207.5  57.5 5.21953e-06
212.5  57.5 7.8293e-06
222.5  57.5 2.60977e-06
227.5  57.5 1.04391e-05
232.5  57.5 5.21953e-06
242.5  57.5 5.21953e-06
247.5  57.5 1.04391e-05
267.5  57.5 2.60977e-06
272.5  57.5 1.04391e-05
277.5  57.5 5.21953e-06
282.5  57.5 2.60977e-06
292.5  57.5 2.60977e-06
197.5  62.5 5.21953e-06
207.5  62.5 2.60977e-06
212.5  62.5 1.04391e-05
217.5  62.5 1.30488e-05
222.5  62.5 5.21953e-06
227.5  62.5 1.04391e-05
232.5  62.5 1.56586e-05
237.5  62.5 5.21953e-06
242.5  62.5 5.21953e-06
247.5  62.5 5.21953e-06
252.5  62.5 5.21953e-06
262.5  62.5 2.60977e-06
267.5  62.5 2.60977e-06
272.5  62.5 1.56586e-05
277.5  62.5 2.60977e-05
282.5  62.5 5.21953e-06
297.5  62.5 2.60977e-06
177.5  67.5 2.60977e-06
207.5  67.5 1.04391e-05
212.5  67.5 1.56586e-05
217.5  67.5 1.30488e-05
222.5  67.5 2.08781e-05
227.5  67.5 1.56586e-05
232.5  67.5 1.82684e-05
237.5  67.5 2.08781e-05
242.5  67.5 1.56586e-05
247.5  67.5 1.04391e-05
252.5  67.5 2.60977e-06
257.5  67.5 5.21953e-06
262.5  67.5 7.8293e-06
267.5  67.5 1.30488e-05
272.5  67.5 2.08781e-05
277.5  67.5 3.13172e-05
282.5  67.5 1.04391e-05
287.5  67.5 1.04391e-05
292.5  67.5 2.60977e-06
187.5  72.5 2.60977e-06
207.5  72.5 7.8293e-06
212.5  72.5 2.87074e-05
217.5  72.5 3.65367e-05
222.5  72.5 3.3927e-05
227.5  72.5 3.91465e-05
232.5  72.5 5.74149e-05
237.5  72.5 4.4366e-05
242.5  72.5 5.21953e-06
247.5  72.5 5.21953e-06
252.5  72.5 2.08781e-05
257.5  72.5 1.56586e-05
262.5  72.5 7.8293e-06
267.5  72.5 2.60977e-05
272.5  72.5 4.17563e-05
277.5  72.5 3.65367e-05
282.5  72.5 1.30488e-05
287.5  72.5 2.60977e-06
292.5  72.5 2.60977e-06
197.5  77.5 2.60977e-06
202.5  77.5 1.56586e-05
207.5  77.5 1.56586e-05
212.5  77.5 1.82684e-05
217.5  77.5 4.17563e-05
222.5  77.5 6.52442e-05
227.5  77.5 4.17563e-05
232.5  77.5 0.000101781
237.5  77.5 6.78539e-05
242.5  77.5 3.3927e-05
247.5  77.5 2.87074e-05
252.5  77.5 2.87074e-05
257.5  77.5 2.60977e-05
262.5  77.5 4.17563e-05
267.5  77.5 5.74149e-05
