5
37.5  2.5 1.5367e-06
42.5  2.5 7.68351e-07
47.5  2.5 3.0734e-06
52.5  2.5 8.45186e-06
57.5  2.5 1.5367e-05
62.5  2.5 6.91516e-05
67.5  2.5 0.000194393
72.5  2.5 0.000288132
77.5  2.5 0.00020054
82.5  2.5 7.91401e-05
87.5  2.5 3.53441e-05
92.5  2.5 1.61354e-05
97.5  2.5 1.61354e-05
102.5  2.5 1.15253e-05
107.5  2.5 5.37845e-06
112.5  2.5 7.68351e-06
117.5  2.5 5.37845e-06
122.5  2.5 4.6101e-06
127.5  2.5 2.30505e-06
132.5  2.5 1.5367e-06
137.5  2.5 1.5367e-06
147.5  2.5 1.5367e-06
157.5  2.5 1.5367e-06
162.5  2.5 7.68351e-07
172.5  2.5 7.68351e-07
177.5  2.5 3.0734e-06
182.5  2.5 1.5367e-06
187.5  2.5 2.30505e-06
192.5  2.5 6.14681e-06
197.5  2.5 8.45186e-06
202.5  2.5 1.3062e-05
207.5  2.5 2.68923e-05
212.5  2.5 4.76377e-05
217.5  2.5 8.83603e-05
222.5  2.5 0.000150597
227.5  2.5 0.000285826
232.5  2.5 0.000470999
237.5  2.5 0.000688442
242.5  2.5 0.000912801
247.5  2.5 0.00122782
252.5  2.5 0.00173801
257.5  2.5 0.0023742
262.5  2.5 0.003088
267.5  2.5 0.00347448
272.5  2.5 0.00318481
277.5  2.5 0.00217443
282.5  2.5 0.00123704
287.5  2.5 0.000607765
292.5  2.5 0.000267386
297.5  2.5 7.37617e-05
302.5  2.5 3.30391e-05
307.5  2.5 1.45987e-05
312.5  2.5 7.68351e-07
317.5  2.5 7.68351e-07
322.5  2.5 1.5367e-06
327.5  2.5 7.68351e-07
342.5  2.5 7.68351e-07
42.5  7.5 2.30505e-06
47.5  7.5 2.30505e-06
52.5  7.5 1.61354e-05
57.5  7.5 3.45758e-05
62.5  7.5 0.000154438
67.5  7.5 0.000390322
72.5  7.5 0.000395701
77.5  7.5 0.000184404
82.5  7.5 6.99199e-05
87.5  7.5 2.76606e-05
92.5  7.5 2.22822e-05
97.5  7.5 1.3062e-05
102.5  7.5 5.37845e-06
107.5  7.5 7.68351e-06
112.5  7.5 8.45186e-06
117.5  7.5 7.68351e-07
122.5  7.5 2.30505e-06
127.5  7.5 7.68351e-07
132.5  7.5 2.30505e-06
142.5  7.5 1.5367e-06
147.5  7.5 7.68351e-07
152.5  7.5 1.5367e-06
157.5  7.5 7.68351e-07
162.5  7.5 7.68351e-07
167.5  7.5 7.68351e-07
172.5  7.5 3.0734e-06
177.5  7.5 4.6101e-06
182.5  7.5 3.84175e-06
187.5  7.5 1.5367e-06
192.5  7.5 6.91516e-06
197.5  7.5 9.22021e-06
202.5  7.5 2.07455e-05
207.5  7.5 2.07455e-05
212.5  7.5 5.14795e-05
217.5  7.5 0.000107569
222.5  7.5 0.000162122
227.5  7.5 0.00030273
232.5  7.5 0.000478682
237.5  7.5 0.00073608
242.5  7.5 0.000945071
247.5  7.5 0.00132156
252.5  7.5 0.00192395
257.5  7.5 0.00256936
262.5  7.5 0.00285058
267.5  7.5 0.00266541
272.5  7.5 0.00192549
277.5  7.5 0.00110181
282.5  7.5 0.000599314
287.5  7.5 0.000238189
292.5  7.5 0.000112948
297.5  7.5 4.07226e-05
302.5  7.5 1.61354e-05
307.5  7.5 6.14681e-06
312.5  7.5 4.6101e-06
317.5  7.5 7.68351e-07
322.5  7.5 2.30505e-06
332.5  7.5 7.68351e-07
347.5  7.5 7.68351e-07
22.5  12.5 1.5367e-06
27.5  12.5 1.5367e-06
32.5  12.5 2.30505e-06
37.5  12.5 7.68351e-07
42.5  12.5 3.84175e-06
47.5  12.5 2.30505e-06
52.5  12.5 1.99771e-05
57.5  12.5 0.000105264
62.5  12.5 0.000351136
67.5  12.5 0.000594703
72.5  12.5 0.000369577
77.5  12.5 0.000138303
82.5  12.5 5.76263e-05
87.5  12.5 2.22822e-05
92.5  12.5 1.3062e-05
97.5  12.5 5.37845e-06
102.5  12.5 7.68351e-06
107.5  12.5 7.68351e-06
112.5  12.5 6.91516e-06
117.5  12.5 3.0734e-06
122.5  12.5 1.5367e-06
127.5  12.5 7.68351e-07
132.5  12.5 3.84175e-06
142.5  12.5 7.68351e-07
147.5  12.5 7.68351e-07
157.5  12.5 3.0734e-06
162.5  12.5 7.68351e-07
167.5  12.5 2.30505e-06
172.5  12.5 7.68351e-07
177.5  12.5 1.5367e-06
182.5  12.5 3.0734e-06
187.5  12.5 3.84175e-06
