5
97.5  2.5 1.25203e-06
107.5  2.5 1.25203e-06
212.5  2.5 1.25203e-06
217.5  2.5 1.12683e-05
222.5  2.5 1.25203e-05
227.5  2.5 2.75447e-05
232.5  2.5 5.63413e-05
237.5  2.5 7.76259e-05
242.5  2.5 9.26502e-05
247.5  2.5 0.000151496
252.5  2.5 0.000205333
257.5  2.5 0.000245398
262.5  2.5 0.000335544
267.5  2.5 0.000330536
272.5  2.5 0.000313007
277.5  2.5 0.000230373
282.5  2.5 0.00017904
287.5  2.5 0.000152748
292.5  2.5 6.00974e-05
297.5  2.5 3.25528e-05
302.5  2.5 6.26015e-06
307.5  2.5 2.50406e-06
312.5  2.5 1.25203e-06
317.5  2.5 1.25203e-06
197.5  7.5 1.25203e-06
207.5  7.5 1.25203e-06
217.5  7.5 5.00812e-06
222.5  7.5 1.37723e-05
227.5  7.5 3.88129e-05
232.5  7.5 5.00812e-05
237.5  7.5 7.63738e-05
242.5  7.5 0.000102666
247.5  7.5 0.000162764
252.5  7.5 0.000197821
257.5  7.5 0.000236634
262.5  7.5 0.000276699
267.5  7.5 0.000195317
272.5  7.5 0.000142731
277.5  7.5 0.000127707
282.5  7.5 9.01461e-05
287.5  7.5 6.88616e-05
292.5  7.5 2.25365e-05
297.5  7.5 1.62764e-05
302.5  7.5 2.50406e-06
202.5  12.5 1.25203e-06
207.5  12.5 2.50406e-06
212.5  12.5 1.25203e-06
217.5  12.5 7.51218e-06
222.5  12.5 1.50244e-05
227.5  12.5 1.87804e-05
232.5  12.5 5.13332e-05
237.5  12.5 6.63576e-05
242.5  12.5 8.88941e-05
247.5  12.5 0.000155252
252.5  12.5 0.000197821
257.5  12.5 0.000200325
262.5  12.5 0.00016652
267.5  12.5 0.000128959
272.5  12.5 8.2634e-05
277.5  12.5 5.75934e-05
282.5  12.5 5.38373e-05
287.5  12.5 2.62926e-05
292.5  12.5 2.25365e-05
297.5  12.5 5.00812e-06
302.5  12.5 1.25203e-06
92.5  17.5 1.25203e-06
202.5  17.5 1.25203e-06
212.5  17.5 5.00812e-06
