10
55  5 1.88914e-05
65  5 4.72286e-05
75  5 4.72286e-05
85  5 1.88914e-05
95  5 1.88914e-05
245  5 9.44572e-06
255  5 0.000170023
265  5 0.00137908
275  5 0.00383496
285  5 0.00310764
295  5 0.00102014
305  5 0.000292817
315  5 3.77829e-05
15  15 9.44572e-06
45  15 9.44572e-06
55  15 9.44572e-06
65  15 0.00013224
75  15 3.77829e-05
85  15 1.88914e-05
125  15 9.44572e-06
245  15 1.88914e-05
255  15 0.000103903
265  15 0.000755658
275  15 0.00157744
285  15 0.000765104
295  15 0.000151132
305  15 9.44572e-05
315  15 9.44572e-06
335  15 9.44572e-06
45  25 9.44572e-06
55  25 0.000179469
65  25 0.000226697
75  25 9.44572e-06
125  25 9.44572e-06
245  25 2.83372e-05
255  25 9.44572e-05
265  25 0.000406166
275  25 0.000755658
285  25 0.000453395
295  25 0.000217252
305  25 3.77829e-05
315  25 1.88914e-05
335  25 9.44572e-06
5  35 9.44572e-06
45  35 5.66743e-05
55  35 0.000302263
65  35 0.00013224
75  35 1.88914e-05
105  35 9.44572e-06
205  35 9.44572e-06
235  35 9.44572e-06
245  35 9.44572e-06
255  35 2.83372e-05
265  35 0.000122794
275  35 0.000623418
285  35 0.000585635
295  35 0.000170023
305  35 6.61201e-05
315  35 9.44572e-06
45  45 9.44572e-05
55  45 0.000160577
65  45 4.72286e-05
255  45 9.44572e-06
265  45 0.000113349
275  45 0.0012185
285  45 0.00112404
295  45 0.000226697
305  45 5.66743e-05
315  45 9.44572e-06
325  45 1.88914e-05
5  55 9.44572e-06
25  55 9.44572e-06
35  55 2.83372e-05
45  55 2.83372e-05
55  55 9.44572e-06
245  55 9.44572e-06
255  55 9.44572e-06
265  55 0.00013224
275  55 0.00227642
285  55 0.00288095
295  55 0.000311709
305  55 2.83372e-05
315  55 9.44572e-06
35  65 1.88914e-05
45  65 1.88914e-05
155  65 9.44572e-06
245  65 9.44572e-06
255  65 9.44572e-06
265  65 0.00013224
275  65 0.0034288
285  65 0.00410889
295  65 0.000443949
305  65 9.44572e-05
315  65 9.44572e-06
355  65 9.44572e-06
5  75 9.44572e-06
25  75 9.44572e-06
35  75 1.88914e-05
85  75 9.44572e-06
195  75 9.44572e-06
235  75 9.44572e-06
245  75 1.88914e-05
265  75 0.00013224
275  75 0.00199305
285  75 0.00286205
295  75 0.000349492
305  75 0.000103903
315  75 3.77829e-05
325  75 2.83372e-05
335  75 9.44572e-06
345  75 9.44572e-06
355  75 9.44572e-06
5  85 9.44572e-06
25  85 1.88914e-05
45  85 9.44572e-06
235  85 9.44572e-06
255  85 1.88914e-05
265  85 3.77829e-05
275  85 0.00103903
285  85 0.00143575
295  85 0.000368383
305  85 0.000160577
315  85 2.83372e-05
325  85 4.72286e-05
345  85 9.44572e-06
355  85 2.83372e-05
5  95 9.44572e-06
15  95 1.88914e-05
25  95 1.88914e-05
75  95 9.44572e-06
205  95 9.44572e-06
215  95 9.44572e-06
235  95 9.44572e-06
255  95 3.77829e-05
265  95 8.50115e-05
275  95 0.000585635
285  95 0.00130351
295  95 0.000434503
305  95 0.000207806
315  95 6.61201e-05
325  95 4.72286e-05
335  95 1.88914e-05
345  95 1.88914e-05
25  105 9.44572e-06
235  105 1.88914e-05
245  105 3.77829e-05
255  105 3.77829e-05
265  105 7.55658e-05
275  105 0.000566743
285  105 0.00140741
295  105 0.000859561
305  105 0.000500623
315  105 0.000255035
325  105 0.000103903
335  105 3.77829e-05
345  105 3.77829e-05
355  105 9.44572e-06
5  115 9.44572e-06
15  115 9.44572e-06
225  115 9.44572e-06
245  115 9.44572e-06
255  115 9.44572e-06
265  115 9.44572e-05
275  115 0.000954018
285  115 0.00224808
295  115 0.00295651
305  115 0.00252201
315  115 0.00145464
325  115 0.000377829
335  115 8.50115e-05
345  115 2.83372e-05
355  115 1.88914e-05
5  125 1.88914e-05
25  125 9.44572e-06
135  125 9.44572e-06
